sampleId,year,cruise,trip,station,fishingtime,gearQuality,latPosStartDec,lonPosStartDec,latPosEndDec,lonPosEndDec,latPosStartText,lonPosStartText,latPosEndText,lonPosEndText,distancepositions,dfuarea,db_square,sq_mark,square,datestart,timestart,dateend,timeend,new_position,Area,gear
92681,2010,L610,1,232,0,V,54.597166,7.505333,54.597166,7.505333,54.35.83   N,007.30.32   E,54.35.83   N,007.30.32   E,0,4B,38F7,Ens,38F7,08/12/2010,00:00,08/12/2010,00:00,3867.06,2,DK1
92663,2010,L610,1,214,0,V,54.8775,7.095,54.8775,7.095,54.52.65   N,007.05.70   E,54.52.65   N,007.05.70   E,0,4B,38F7,Ens,38F7,07/12/2010,17:00,07/12/2010,17:00,3867.01,2,DK1
92660,2010,L610,1,211,10,V,54.873,7.091666,54.879833,7.099166,54.52.38   N,007.05.50   E,54.52.79   N,007.05.95   E,0.485,4B,38F7,Ens,38F7,07/12/2010,15:58,07/12/2010,16:08,3867.01,2,DK2
92679,2010,L610,1,230,10,V,54.594833,7.513,54.597833,7.497833,54.35.69   N,007.30.78   E,54.35.87   N,007.29.87   E,0.557,4B,38F7,Ens,38F7,07/12/2010,23:00,07/12/2010,23:10,3867.06,2,DK2
92675,2010,L610,1,226,0,V,54.696,7.2975,54.696,7.2975,54.41.76   N,007.17.85   E,54.41.76   N,007.17.85   E,0,4B,38F7,Ens,38F7,07/12/2010,21:00,07/12/2010,21:00,3867.02,2,DK1
92671,2010,L610,1,222,10,V,54.697666,7.304833,54.695666,7.241,54.41.86   N,007.18.29   E,54.41.74   N,007.14.46   E,2.218,4B,38F7,Ens,38F7,07/12/2010,20:01,07/12/2010,20:11,3867.02,2,DK2
92696,2010,L610,1,246,10,V,54.766833,7.5505,54.7755,7.552833,54.46.01   N,007.33.03   E,54.46.53   N,007.33.17   E,0.526,4B,38F7,Ens,38F7,08/12/2010,18:09,08/12/2010,18:19,3867.07,2,DK2
92698,2010,L610,1,248,10,V,54.773833,7.533666,54.767333,7.556166,54.46.43   N,007.32.02   E,54.46.04   N,007.33.37   E,0.871,4B,38F7,Ens,38F7,08/12/2010,18:39,08/12/2010,18:49,3867.07,2,DK2
92659,2010,L610,1,210,10,V,54.882,7.095,54.872833,7.097166,54.52.92   N,007.05.70   E,54.52.37   N,007.05.83   E,0.555,4B,38F7,Ens,38F7,07/12/2010,15:40,07/12/2010,15:50,3867.01,2,DK2
92664,2010,L610,1,215,0,V,54.877666,7.094833,54.877666,7.094833,54.52.66   N,007.05.69   E,54.52.66   N,007.05.69   E,0,4B,38F7,Ens,38F7,07/12/2010,17:00,07/12/2010,17:00,3867.01,2,DK1
92661,2010,L610,1,212,10,V,54.878333,7.103833,54.876166,7.089833,54.52.70   N,007.06.23   E,54.52.57   N,007.05.39   E,0.5,4B,38F7,Ens,38F7,07/12/2010,16:13,07/12/2010,16:23,3867.01,2,DK2
92682,2010,L610,1,233,0,V,54.597833,7.505166,54.597833,7.505166,54.35.87   N,007.30.31   E,54.35.87   N,007.30.31   E,0,4B,38F7,Ens,38F7,08/12/2010,00:00,08/12/2010,00:00,3867.06,2,DK1
92667,2010,L610,1,218,10,V,54.785,7.307333,54.7885,7.294833,54.47.10   N,007.18.44   E,54.47.31   N,007.17.69   E,0.481,4B,38F7,Ens,38F7,07/12/2010,18:40,07/12/2010,18:50,3867.05,2,DK2
92665,2010,L610,1,216,10,V,54.790333,7.3045,54.784166,7.295833,54.47.42   N,007.18.27   E,54.47.05   N,007.17.75   E,0.476,4B,38F7,Ens,38F7,07/12/2010,18:07,07/12/2010,18:17,3867.05,2,DK2
92700,2010,L610,1,250,0,V,54.771,7.5515,54.771,7.5515,54.46.26   N,007.33.09   E,54.46.26   N,007.33.09   E,0,4B,38F7,Ens,38F7,08/12/2010,20:00,08/12/2010,20:00,3867.07,2,DK1
92891,2010,L610,1,253,10,V,55.373833,7.706,55.367833,7.694333,55.22.43   N,007.42.36   E,55.22.07   N,007.41.66   E,0.536,4B,39F7,Forskellige,38F7,09/12/2010,16:00,09/12/2010,16:10,3867.09,2,DK2
92892,2010,L610,1,254,10,V,55.3695,7.6925,55.371666,7.709,55.22.17   N,007.41.55   E,55.22.30   N,007.42.54   E,0.577,4B,39F7,Forskellige,38F7,09/12/2010,16:16,09/12/2010,16:26,3867.09,2,DK2
92890,2010,L610,1,252,10,V,55.365666,7.701833,55.373833,7.702833,55.21.94   N,007.42.11   E,55.22.43   N,007.42.17   E,0.491,4B,39F7,Forskellige,38F7,09/12/2010,15:45,09/12/2010,15:55,3867.09,2,DK2
92689,2010,L610,1,239,0,V,54.253,7.990666,54.253,7.990666,54.15.18   N,007.59.44   E,54.15.18   N,007.59.44   E,0,4B,37F7,Forskellige,38F7,08/12/2010,04:00,08/12/2010,04:00,3867.11,2,DK1
92693,2010,L610,1,243,0,V,54.725833,7.804166,54.725833,7.804166,54.43.55   N,007.48.25   E,54.43.55   N,007.48.25   E,0,4B,38F7,Ens,38F7,08/12/2010,17:00,08/12/2010,17:00,3867.1,2,DK1
92691,2010,L610,1,241,10,V,54.7235,7.7985,54.7295,7.809666,54.43.41   N,007.47.91   E,54.43.77   N,007.48.58   E,0.528,4B,38F7,Ens,38F7,08/12/2010,16:03,08/12/2010,16:13,3867.1,2,DK2
92666,2010,L610,1,217,10,V,54.7865,7.292833,54.787333,7.308333,54.47.19   N,007.17.57   E,54.47.24   N,007.18.50   E,0.538,4B,38F7,Ens,38F7,07/12/2010,18:24,07/12/2010,18:34,3867.05,2,DK2
92699,2010,L610,1,249,0,V,54.7705,7.552166,54.7705,7.552166,54.46.23   N,007.33.13   E,54.46.23   N,007.33.13   E,0,4B,38F7,Ens,38F7,08/12/2010,20:00,08/12/2010,20:00,3867.07,2,DK1
92676,2010,L610,1,227,0,V,54.696,7.298666,54.696,7.298666,54.41.76   N,007.17.92   E,54.41.76   N,007.17.92   E,0,4B,38F7,Ens,38F7,07/12/2010,21:00,07/12/2010,21:00,3867.02,2,DK1
92678,2010,L610,1,229,10,V,54.595833,7.500166,54.597666,7.5135,54.35.75   N,007.30.01   E,54.35.86   N,007.30.81   E,0.476,4B,38F7,Ens,38F7,07/12/2010,22:45,07/12/2010,22:55,3867.06,2,DK2
87130,2009,R500,1,81,0,V,55.017333,1.351333,55.017333,1.351333,55.01.04   N,001.21.08   E,55.01.04   N,001.21.08   E,0,4B,39F1,Ens,39F1,28/11/2009,18:31,28/11/2009,18:31,3961.29,1,VVNY
87148,2009,R500,1,98,10,V,55.209166,1.542333,55.215333,1.535166,55.12.55   N,001.32.54   E,55.12.92   N,001.32.11   E,0.444,4B,39F1,Ens,39F1,28/11/2009,23:38,28/11/2009,23:48,3961.42,1,DK2
87147,2009,R500,1,97,10,V,55.214833,1.531666,55.209,1.536166,55.12.89   N,001.31.90   E,55.12.54   N,001.32.17   E,0.382,4B,39F1,Ens,39F1,28/11/2009,23:19,28/11/2009,23:29,3961.42,1,DK2
87146,2009,R500,1,96,11,V,55.2105,1.5385,55.214,1.529,55.12.63   N,001.32.31   E,55.12.84   N,001.31.74   E,0.387,4B,39F1,Ens,39F1,28/11/2009,23:01,28/11/2009,23:12,3961.42,1,DK2
87145,2009,R500,1,95,10,V,55.209833,1.529166,55.212166,1.54,55.12.59   N,001.31.75   E,55.12.73   N,001.32.40   E,0.396,4B,39F1,Ens,39F1,28/11/2009,22:43,28/11/2009,22:53,3961.42,1,DK2
87144,2009,R500,1,94,10,V,55.208,1.531166,55.2135,1.537166,55.12.48   N,001.31.87   E,55.12.81   N,001.32.23   E,0.388,4B,39F1,Ens,39F1,28/11/2009,22:02,28/11/2009,22:12,3961.42,1,DK2
87143,2009,R500,1,93,0,V,55.209166,1.528333,55.209166,1.528333,55.12.55   N,001.31.70   E,55.12.55   N,001.31.70   E,0,4B,39F1,Ens,39F1,28/11/2009,22:36,28/11/2009,22:36,3961.42,1,VVNY
87141,2009,R500,1,91,0,V,55.210833,1.5305,55.210833,1.5305,55.12.65   N,001.31.83   E,55.12.65   N,001.31.83   E,0,4B,39F1,Ens,39F1,28/11/2009,22:29,28/11/2009,22:29,3961.42,1,VVNY
87140,2009,R500,1,90,0,V,55.211666,1.519833,55.211666,1.519833,55.12.70   N,001.31.19   E,55.12.70   N,001.31.19   E,0,4B,39F1,Ens,39F1,28/11/2009,22:25,28/11/2009,22:25,3961.42,1,VVNY
87139,2009,R500,1,89,0,V,55.212,1.531833,55.212,1.531833,55.12.72   N,001.31.91   E,55.12.72   N,001.31.91   E,0,4B,39F1,Ens,39F1,28/11/2009,22:22,28/11/2009,22:22,3961.42,1,VVNY
87137,2009,R500,1,87,10,V,55.078166,1.381666,55.071666,1.381,55.04.69   N,001.22.90   E,55.04.30   N,001.22.86   E,0.39,4B,39F1,Ens,39F1,28/11/2009,19:57,28/11/2009,20:07,3961.28,1,DK2
87136,2009,R500,1,86,10,V,55.072833,1.384833,55.077,1.378333,55.04.37   N,001.23.09   E,55.04.62   N,001.22.70   E,0.335,4B,39F1,Ens,39F1,28/11/2009,19:39,28/11/2009,19:49,3961.28,1,DK2
87135,2009,R500,1,85,0,V,55.074333,1.368,55.074333,1.368,55.04.46   N,001.22.08   E,55.04.46   N,001.22.08   E,0,4B,39F1,Ens,39F1,28/11/2009,19:31,28/11/2009,19:31,3961.28,1,VVNY
87134,2009,R500,1,84,10,V,55.015166,1.3465,55.019333,1.355166,55.00.91   N,001.20.79   E,55.01.16   N,001.21.31   E,0.389,4B,39F1,Ens,39F1,28/11/2009,18:56,28/11/2009,19:06,3961.29,1,DK2
87138,2009,R500,1,88,10,V,55.073333,1.375166,55.076333,1.385333,55.04.40   N,001.22.51   E,55.04.58   N,001.23.12   E,0.393,4B,39F1,Ens,39F1,28/11/2009,20:16,28/11/2009,20:26,3961.28,1,DK2
87142,2009,R500,1,92,0,V,55.21,1.529333,55.21,1.529333,55.12.60   N,001.31.76   E,55.12.60   N,001.31.76   E,0,4B,39F1,Ens,39F1,28/11/2009,22:33,28/11/2009,22:33,3961.42,1,VVNY
87132,2009,R500,1,83,10,V,55.019833,1.351,55.014,1.350666,55.01.19   N,001.21.06   E,55.00.84   N,001.21.04   E,0.35,4B,39F1,Ens,39F1,28/11/2009,18:38,28/11/2009,18:48,3961.29,1,DK2
82442,2008,L151,1,26,10,V,55.077166,1.386666,55.073666,1.379333,55.04.63   N,001.23.20   E,55.04.42   N,001.22.76   E,0.328,4B,39F1,Ens,39F1,08/12/2008,01:30,08/12/2008,01:40,3961.28,1,DK1
82441,2008,L151,1,25,9,V,55.077833,1.381666,55.072166,1.382833,55.04.67   N,001.22.90   E,55.04.33   N,001.22.97   E,0.342,4B,39F1,Ens,39F1,08/12/2008,00:46,08/12/2008,00:55,3961.28,1,DK1
82439,2008,L151,1,24,10,V,55.073166,1.386666,55.076833,1.3785,55.04.39   N,001.23.20   E,55.04.61   N,001.22.71   E,0.356,4B,39F1,Ens,39F1,08/12/2008,00:28,08/12/2008,00:38,3961.28,1,DK1
82438,2008,L151,1,23,0,V,55.073833,1.380166,55.073833,1.380166,55.04.43   N,001.22.81   E,55.04.43   N,001.22.81   E,0,4B,39F1,Ens,39F1,08/12/2008,00:18,08/12/2008,00:18,3961.28,1,VVNY
82437,2008,L151,1,22,10,V,55.015166,1.353,55.021333,1.353166,55.00.91   N,001.21.18   E,55.01.28   N,001.21.19   E,0.37,4B,39F1,Ens,39F1,07/12/2008,23:42,07/12/2008,23:52,3961.29,1,DK1
82436,2008,L151,1,21,10,V,55.019333,1.348833,55.016,1.356833,55.01.16   N,001.20.93   E,55.00.96   N,001.21.41   E,0.34,4B,39F1,Ens,39F1,07/12/2008,23:25,07/12/2008,23:35,3961.29,1,DK1
82435,2008,L151,1,20,10,V,55.018166,1.356333,55.017166,1.347166,55.01.09   N,001.21.38   E,55.01.03   N,001.20.83   E,0.321,4B,39F1,Ens,39F1,07/12/2008,23:08,07/12/2008,23:18,3961.29,1,DK1
82433,2008,L151,1,19,0,V,55.017666,1.354,55.017666,1.354,55.01.06   N,001.21.24   E,55.01.06   N,001.21.24   E,0,4B,39F1,Ens,39F1,07/12/2008,22:57,07/12/2008,22:57,3961.29,1,VVNY
87131,2009,R500,1,82,10,V,55.015666,1.356666,55.018166,1.347333,55.00.94   N,001.21.40   E,55.01.09   N,001.20.84   E,0.354,4B,39F1,Ens,39F1,28/11/2009,18:21,28/11/2009,18:31,3961.29,1,DK2
91814,2010,R500,1,22,10,V,55.014166,1.354166,55.019166,1.349666,55.00.85   N,001.21.25   E,55.01.15   N,001.20.98   E,0.337,4B,39F1,Ens,39F1,24/11/2010,00:44,24/11/2010,00:54,3961.29,1,DK2
91813,2010,R500,1,21,10,V,55.015833,1.3435,55.017333,1.353333,55.00.95   N,001.20.61   E,55.01.04   N,001.21.20   E,0.35,4B,39F1,Ens,39F1,24/11/2010,00:24,24/11/2010,00:34,3961.29,1,DK2
91812,2010,R500,1,20,10,V,55.019833,1.355166,55.013833,1.348166,55.01.19   N,001.21.31   E,55.00.83   N,001.20.89   E,0.433,4B,39F1,Ens,39F1,24/11/2010,00:06,24/11/2010,00:16,3961.29,1,DK2
91811,2010,R500,1,19,10,V,55.073,1.3855,55.077666,1.376,55.04.38   N,001.23.13   E,55.04.66   N,001.22.56   E,0.43,4B,39F1,Ens,39F1,23/11/2010,23:18,23/11/2010,23:28,3961.28,1,DK2
91810,2010,R500,1,18,10,V,55.073833,1.3765,55.076,1.387,55.04.43   N,001.22.59   E,55.04.56   N,001.23.22   E,0.383,4B,39F1,Ens,39F1,23/11/2010,22:59,23/11/2010,23:09,3961.28,1,DK2
91809,2010,R500,1,17,10,V,55.078333,1.3815,55.072,1.381166,55.04.70   N,001.22.89   E,55.04.32   N,001.22.87   E,0.38,4B,39F1,Ens,39F1,23/11/2010,22:39,23/11/2010,22:49,3961.28,1,DK2
91808,2010,R500,1,16,10,V,55.210333,1.531,55.213333,1.54,55.12.62   N,001.31.86   E,55.12.80   N,001.32.40   E,0.357,4B,39F1,Ens,39F1,23/11/2010,20:42,23/11/2010,20:52,3961.18,1,DK2
91807,2010,R500,1,15,10,V,55.214833,1.5335,55.211666,1.5345,55.12.89   N,001.32.01   E,55.12.70   N,001.32.07   E,0.193,4B,39F1,Ens,39F1,23/11/2010,20:24,23/11/2010,20:34,3961.18,1,DK2
91806,2010,R500,1,14,10,V,55.2105,1.538333,55.213666,1.528166,55.12.63   N,001.32.30   E,55.12.82   N,001.31.69   E,0.396,4B,39F1,Ens,39F1,23/11/2010,20:06,23/11/2010,20:16,3961.18,1,DK2
87158,2009,R500,1,108,10,V,55.385666,3.845333,55.387166,3.834333,55.23.14   N,003.50.72   E,55.23.23   N,003.50.06   E,0.385,4B,39F3,Ens,39F3,30/11/2009,00:30,30/11/2009,00:40,3963.08,1,DK2
87157,2009,R500,1,107,0,V,55.386333,3.841166,55.386333,3.841166,55.23.18   N,003.50.47   E,55.23.18   N,003.50.47   E,0,4B,39F3,Ens,39F3,30/11/2009,00:23,30/11/2009,00:23,3963.08,1,VVNY
87156,2009,R500,1,106,10,V,55.261666,3.7255,55.250666,3.727166,55.15.70   N,003.43.53   E,55.15.04   N,003.43.63   E,0.662,4B,39F3,Ens,39F3,29/11/2009,23:05,29/11/2009,23:15,3963.04,1,DK2
87155,2009,R500,1,105,10,V,55.265833,3.722666,55.261666,3.73,55.15.95   N,003.43.36   E,55.15.70   N,003.43.80   E,0.354,4B,39F3,Ens,39F3,29/11/2009,22:45,29/11/2009,22:55,3963.04,1,DK2
87154,2009,R500,1,104,10,V,55.263166,3.731333,55.247333,3.721333,55.15.79   N,003.43.88   E,55.14.84   N,003.43.28   E,1.01,4B,39F3,Ens,39F3,29/11/2009,22:28,29/11/2009,22:38,3963.04,1,DK2
87153,2009,R500,1,103,0,V,55.264,3.724833,55.264,3.724833,55.15.84   N,003.43.49   E,55.15.84   N,003.43.49   E,0,4B,39F3,Ens,39F3,29/11/2009,22:18,29/11/2009,22:18,3963.04,1,VVNY
87151,2009,R500,1,101,10,V,55.090166,3.477333,55.083666,3.473833,55.05.41   N,003.28.64   E,55.05.02   N,003.28.43   E,0.408,4B,39F3,Ens,39F3,29/11/2009,20:15,29/11/2009,20:25,3963.01,1,DK2
87150,2009,R500,1,100,10,V,55.085,3.477333,55.089833,3.639166,55.05.10   N,003.28.64   E,55.05.39   N,003.38.35   E,5.568,4B,39F3,Ens,39F3,29/11/2009,19:57,29/11/2009,20:07,3963.01,1,DK2
87149,2009,R500,1,99,0,V,55.0855,3.478833,55.0855,3.478833,55.05.13   N,003.28.73   E,55.05.13   N,003.28.73   E,0,4B,39F3,Ens,39F3,29/11/2009,19:50,29/11/2009,19:50,3963.01,1,VVNY
82683,2008,L151,1,86,10,V,55.384166,3.835166,55.387333,3.844166,55.23.05   N,003.50.11   E,55.23.24   N,003.50.65   E,0.361,4B,39F3,Ens,39F3,10/12/2008,21:56,10/12/2008,22:06,3963.08,1,DK1
82682,2008,L151,1,85,0,V,55.3855,3.8385,55.3855,3.8385,55.23.13   N,003.50.31   E,55.23.13   N,003.50.31   E,0,4B,39F3,Ens,39F3,10/12/2008,21:47,10/12/2008,21:47,3963.08,1,VVNY
82685,2008,L151,1,88,10,V,55.389,3.841,55.382666,3.841166,55.23.34   N,003.50.46   E,55.22.96   N,003.50.47   E,0.38,4B,39F3,Ens,39F3,10/12/2008,22:30,10/12/2008,22:40,3963.08,1,DK1
82686,2008,L151,1,89,10,V,55.383666,3.837,55.388166,3.835833,55.23.02   N,003.50.22   E,55.23.29   N,003.50.15   E,0.273,4B,39F3,Ens,39F3,10/12/2008,22:50,10/12/2008,23:00,3963.08,1,DF1
82688,2008,L151,1,91,10,V,55.388833,3.837,55.384666,3.842833,55.23.33   N,003.50.22   E,55.23.08   N,003.50.57   E,0.319,4B,39F3,Ens,39F3,10/12/2008,23:26,10/12/2008,23:36,3963.08,1,DF1
82687,2008,L151,1,90,10,V,55.385333,3.845833,55.3865,3.835833,55.23.12   N,003.50.75   E,55.23.19   N,003.50.15   E,0.348,4B,39F3,Ens,39F3,10/12/2008,23:10,10/12/2008,23:20,3963.08,1,DF1
82684,2008,L151,1,87,10,V,55.384166,3.844166,55.387333,3.8345,55.23.05   N,003.50.65   E,55.23.24   N,003.50.07   E,0.38,4B,39F3,Ens,39F3,10/12/2008,22:13,10/12/2008,22:23,3963.08,1,DK1
82681,2008,L151,1,84,10,V,55.2655,3.725833,55.258833,3.724,55.15.93   N,003.43.55   E,55.15.53   N,003.43.44   E,0.405,4B,39F3,Ens,39F3,10/12/2008,20:32,10/12/2008,20:42,3963.04,1,DK1
82680,2008,L151,1,83,10,V,55.261833,3.728666,55.2665,3.721166,55.15.71   N,003.43.72   E,55.15.99   N,003.43.27   E,0.379,4B,39F3,Ens,39F3,10/12/2008,20:15,10/12/2008,20:25,3963.04,1,DK1
82679,2008,L151,1,82,10,V,55.264166,3.721,55.2635,3.732166,55.15.85   N,003.43.26   E,55.15.81   N,003.43.93   E,0.384,4B,39F3,Ens,39F3,10/12/2008,19:58,10/12/2008,20:08,3963.04,1,DK1
82678,2008,L151,1,81,0,V,55.263333,3.7255,55.263333,3.7255,55.15.80   N,003.43.53   E,55.15.80   N,003.43.53   E,0,4B,39F3,Ens,39F3,10/12/2008,19:50,10/12/2008,19:50,3963.04,1,VVNY
82677,2008,L151,1,80,10,V,55.087666,3.470166,55.085166,3.480833,55.05.26   N,003.28.21   E,55.05.11   N,003.28.85   E,0.396,4B,39F3,Ens,39F3,10/12/2008,18:05,10/12/2008,18:15,3963.01,1,DK1
82676,2008,L151,1,79,10,V,55.088,3.481333,55.084833,3.471833,55.05.28   N,003.28.88   E,55.05.09   N,003.28.31   E,0.377,4B,39F3,Ens,39F3,10/12/2008,17:48,10/12/2008,17:58,3963.01,1,DK1
82675,2008,L151,1,78,10,V,55.083166,3.475,55.0895,3.476666,55.04.99   N,003.28.50   E,55.05.37   N,003.28.60   E,0.384,4B,39F3,Ens,39F3,10/12/2008,17:31,10/12/2008,17:41,3963.01,1,DK1
82674,2008,L151,1,77,0,V,55.086333,3.474666,55.086333,3.474666,55.05.18   N,003.28.48   E,55.05.18   N,003.28.48   E,0,4B,39F3,Ens,39F3,10/12/2008,17:21,10/12/2008,17:21,3963.01,1,VVNY
91963,2010,R500,1,87,10,V,55.0875,3.480333,55.0855,3.468833,55.05.25   N,003.28.82   E,55.05.13   N,003.28.13   E,0.413,4B,39F3,Ens,39F3,27/11/2010,15:47,27/11/2010,15:57,3963.01,1,DK2
91968,2010,R500,1,90,10,V,55.262333,3.731,55.265,3.719833,55.15.74   N,003.43.86   E,55.15.90   N,003.43.19   E,0.414,4B,39F3,Ens,39F3,27/11/2010,18:05,27/11/2010,18:15,3963.04,1,DK2
91967,2010,R500,1,89,10,V,55.262833,3.387833,55.265,3.732833,55.15.77   N,003.23.27   E,55.15.90   N,003.43.97   E,11.803,4B,39F3,Ens,39F3,27/11/2010,18:49,27/11/2010,18:59,3963.04,1,DK2
91969,2010,R500,1,91,10,V,55.266666,3.725333,55.26,3.724833,55.16.00   N,003.43.52   E,55.15.60   N,003.43.49   E,0.4,4B,39F3,Ens,39F3,27/11/2010,18:22,27/11/2010,18:32,3963.04,1,DK2
91965,2010,R500,1,88,10,V,55.088333,3.4705,55.0855,3.48,55.05.30   N,003.28.23   E,55.05.13   N,003.28.80   E,0.368,4B,39F3,Ens,39F3,27/11/2010,16:03,27/11/2010,16:13,3963.01,1,DK2
91961,2010,R500,1,86,10,V,55.084,3.472166,55.089833,3.479,55.05.04   N,003.28.33   E,55.05.39   N,003.28.74   E,0.421,4B,39F3,Ens,39F3,27/11/2010,15:26,27/11/2010,15:36,3963.01,1,DK2
87152,2009,R500,1,102,10,V,55.0855,3.471166,55.0885,3.4805,55.05.13   N,003.28.27   E,55.05.31   N,003.28.83   E,0.367,4B,39F3,Ens,39F3,29/11/2009,20:31,29/11/2009,20:41,3963.01,1,DK2
87160,2009,R500,1,110,10,V,55.383333,3.838833,55.389166,3.843833,55.23.00   N,003.50.33   E,55.23.35   N,003.50.63   E,0.389,4B,39F3,Ens,39F3,30/11/2009,01:06,30/11/2009,01:16,3963.08,1,DK2
87159,2009,R500,1,109,10,V,55.388333,3.8385,55.382666,3.8445,55.23.30   N,003.50.31   E,55.22.96   N,003.50.67   E,0.397,4B,39F3,Ens,39F3,30/11/2009,00:48,30/11/2009,00:58,3963.08,1,DK2
87042,2009,R500,1,9,0,V,55.420333,4.0685,55.420333,4.0685,55.25.22   N,004.04.11   E,55.25.22   N,004.04.11   E,0,4B,39F4,Ens,39F4,24/11/2009,19:52,24/11/2009,19:52,3964.01,1,VVNY
87036,2009,R500,1,5,0,V,55.417666,4.314,55.417666,4.314,55.25.06   N,004.18.84   E,55.25.06   N,004.18.84   E,0,4B,39F4,Ens,39F4,24/11/2009,17:16,24/11/2009,17:16,3964.02,1,VVNY
87033,2009,R500,1,2,10,V,55.483166,4.403666,55.483833,4.416666,55.28.99   N,004.24.22   E,55.29.03   N,004.25.00   E,0.444,4B,39F4,Ens,39F4,24/11/2009,15:17,24/11/2009,15:27,3964.03,1,DK2
87032,2009,R500,1,1,0,V,55.4825,4.4195,55.4825,4.4195,55.28.95   N,004.25.17   E,55.28.95   N,004.25.17   E,0,4B,39F4,Ens,39F4,24/11/2009,15:05,24/11/2009,15:05,3964.03,1,VVNY
82418,2008,L151,1,6,10,V,55.486166,4.408,55.4815,4.413833,55.29.17   N,004.24.48   E,55.28.89   N,004.24.83   E,0.343,4B,39F4,Ens,39F4,07/12/2008,05:35,07/12/2008,05:45,3964.03,1,DK1
82417,2008,L151,1,5,10,V,55.4815,4.414833,55.484333,4.403666,55.28.89   N,004.24.89   E,55.29.06   N,004.24.22   E,0.416,4B,39F4,Ens,39F4,07/12/2008,05:15,07/12/2008,05:25,3964.03,1,DK1
87034,2009,R500,1,3,10,V,55.481666,4.4145,55.485,4.405666,55.28.90   N,004.24.87   E,55.29.10   N,004.24.34   E,0.361,4B,39F4,Ens,39F4,24/11/2009,15:39,24/11/2009,15:49,3964.03,1,DK2
87037,2009,R500,1,6,10,V,55.413,4.319666,55.416666,4.313333,55.24.78   N,004.19.18   E,55.25.00   N,004.18.80   E,0.308,4B,39F4,Ens,39F4,24/11/2009,17:30,24/11/2009,17:40,3964.02,1,DK2
87035,2009,R500,1,4,10,V,55.486,4.41,55.48,4.410166,55.29.16   N,004.24.60   E,55.28.80   N,004.24.61   E,0.36,4B,39F4,Ens,39F4,24/11/2009,15:57,24/11/2009,16:07,3964.03,1,DK2
87041,2009,R500,1,8,10,V,55.4155,4.312333,55.416833,4.324333,55.24.93   N,004.18.74   E,55.25.01   N,004.19.46   E,0.416,4B,39F4,Ens,39F4,24/11/2009,18:06,24/11/2009,18:16,3964.02,1,DK2
87040,2009,R500,1,7,10,V,55.419333,4.319333,55.413833,4.315,55.25.16   N,004.19.16   E,55.24.83   N,004.18.90   E,0.361,4B,39F4,Ens,39F4,24/11/2009,17:49,24/11/2009,17:59,3964.02,1,DK2
87043,2009,R500,1,10,10,V,55.418333,4.075333,55.418833,4.064333,55.25.10   N,004.04.52   E,55.25.13   N,004.03.86   E,0.376,4B,39F4,Ens,39F4,24/11/2009,20:02,24/11/2009,20:12,3964.01,1,DK2
87044,2009,R500,1,11,10,V,55.422666,4.066333,55.416833,4.066,55.25.36   N,004.03.98   E,55.25.01   N,004.03.96   E,0.35,4B,39F4,Ens,39F4,24/11/2009,20:21,24/11/2009,20:31,3964.01,1,DK2
87045,2009,R500,1,12,10,V,55.417833,4.063,55.422666,4.073333,55.25.07   N,004.03.78   E,55.25.36   N,004.04.40   E,0.456,4B,39F4,Ens,39F4,24/11/2009,20:38,24/11/2009,20:48,3964.01,1,DK2
82696,2008,L151,1,99,10,V,55.416666,4.31,55.415166,4.321833,55.25.00   N,004.18.60   E,55.24.91   N,004.19.31   E,0.413,4B,39F4,Ens,39F4,11/12/2008,04:07,11/12/2008,04:17,3964.02,1,DK1
82695,2008,L151,1,98,10,V,55.418333,4.323666,55.414166,4.313,55.25.10   N,004.19.42   E,55.24.85   N,004.18.78   E,0.441,4B,39F4,Ens,39F4,11/12/2008,03:50,11/12/2008,04:00,3964.02,1,DK1
82694,2008,L151,1,97,10,V,55.412166,4.317333,55.418166,4.3175,55.24.73   N,004.19.04   E,55.25.09   N,004.19.05   E,0.36,4B,39F4,Ens,39F4,11/12/2008,03:33,11/12/2008,03:43,3964.02,1,DK1
82693,2008,L151,1,96,0,V,55.4165,4.316333,55.4165,4.316333,55.24.99   N,004.18.98   E,55.24.99   N,004.18.98   E,0,4B,39F4,Ens,39F4,11/12/2008,03:00,11/12/2008,03:00,3964.02,1,VVNY
82692,2008,L151,1,95,10,V,55.420666,4.071833,55.417833,4.063333,55.25.24   N,004.04.31   E,55.25.07   N,004.03.80   E,0.335,4B,39F4,Ens,39F4,11/12/2008,01:21,11/12/2008,01:31,3964.01,1,DK1
82691,2008,L151,1,94,10,V,55.415666,4.065666,55.421166,4.0675,55.24.94   N,004.03.94   E,55.25.27   N,004.04.05   E,0.336,4B,39F4,Ens,39F4,11/12/2008,01:04,11/12/2008,01:14,3964.01,1,DK1
82690,2008,L151,1,93,10,V,55.421166,4.0605,55.418,4.069166,55.25.27   N,004.03.63   E,55.25.08   N,004.04.15   E,0.351,4B,39F4,Ens,39F4,11/12/2008,00:47,11/12/2008,00:57,3964.01,1,DK1
82689,2008,L151,1,92,0,V,55.418833,4.065166,55.418833,4.065166,55.25.13   N,004.03.91   E,55.25.13   N,004.03.91   E,0,4B,39F4,Ens,39F4,11/12/2008,00:39,11/12/2008,00:39,3964.01,1,VVNY
